word,home_row_score,bigram_bonus,frequency_score,movement_cost
trip,0,0,72,7
officers,15,0,140,26
opportunity,0,0,184,29
relief,10,0,134,15
proud,5,0,67,18
M.,0,0,0,0
spend,10,0,96,21
twice,0,0,102,20
West,5,0,84,9
thy,0,0,51,11
knife,10,0,88,20
dollars,25,0,121,23
rising,5,0,105,26
thee,0,0,122,8
barely,10,0,103,12
color,5,0,83,20
Aunt,0,0,56,19
burst,5,0,77,17
ended,10,0,122,7
Sarah,10,0,85,8
mountain,5,0,151,44
laughter,10,0,152,28
pieces,5,0,130,15
refused,15,20,141,16
surface,15,0,123,16
caused,15,0,111,16
rooms,5,0,89,15
kid,10,0,36,9
circumstances,15,0,227,45
result,10,0,123,13
join,5,0,64,14
image,5,0,97,11
greater,5,0,170,16
gathered,10,0,183,16
dangerous,15,0,169,19
south,5,0,95,17
hanging,5,0,116,16
sides,15,0,110,16
cheeks,10,0,124,11
shadow,15,0,104,17
ball,15,0,53,6
United,5,0,119,14
ve,0,0,41,3
younger,0,0,119,16
Bill,10,0,45,10
powerful,10,20,119,16
iron,0,0,82,18
hide,5,0,90,15
jumped,10,0,73,28
Kate,5,0,90,7
terms,5,0,109,8
song,5,0,68,17
worried,5,0,137,22
dozen,5,0,94,22
accept,5,0,112,15
island,20,0,110,20
fixed,10,0,79,17
everybody,5,0,149,35
Mark,10,0,45,7
forest,10,0,131,18
due,5,0,59,9
thinks,10,0,108,30
speech,5,0,128,19
fun,5,20,35,11
finding,10,0,108,29
weather,5,0,171,18
taste,10,0,136,12
mention,0,0,156,24
faith,10,0,98,19
Jesus,10,0,84,17
proper,0,0,108,20
dust,10,0,67,15
forehead,15,0,179,23
blow,5,0,46,16
occasion,10,0,146,27
served,10,0,129,11
rise,5,0,96,13
center,0,0,150,14
hidden,10,0,123,18
lit,5,0,60,5
wedding,10,0,118,16
demanded,20,0,166,8
brain,5,0,88,24
relationship,15,0,248,42
wear,5,0,88,8
pleasant,20,0,171,19
condition,5,0,176,42
orders,10,0,128,12
France,5,0,109,11
hearing,5,0,146,22
careful,15,20,116,12
observed,10,0,156,21
wondering,5,0,166,32
crazy,5,0,57,14
willing,10,0,99,18
page,5,0,74,13
locked,15,10,96,22
leading,15,0,135,24
success,15,0,120,18
date,10,0,103,9
stranger,10,0,171,13
driver,5,0,111,18
bare,5,0,85,5
sword,10,0,79,15
shaking,15,0,111,17
matters,10,0,161,11
twelve,5,0,125,18
gives,5,0,87,21
including,10,0,130,34
race,5,0,89,7
anybody,10,0,96,32
failed,20,0,115,19
grave,5,0,90,11
parts,10,0,94,19
published,15,0,140,30
roof,5,0,70,11
removed,5,0,140,26
size,5,0,78,18
hole,5,0,91,17
possibly,15,0,110,32
loose,10,0,114,13
admit,10,0,93,15
shape,10,0,106,18
Christ,5,0,103,19
throw,0,0,93,21
passion,15,0,132,28
sleeping,10,0,160,27
Christian,10,0,169,30
judge,10,0,66,13
style,10,0,102,12
surely,10,0,101,17
creature,5,0,180,19
apparently,15,0,182,38
handsome,15,0,163,23
deeply,10,0,113,14
Besides,15,0,148,21
rode,5,0,91,13
begun,0,0,77,20
pride,5,0,96,17
fighting,5,0,126,29
consider,10,0,160,34
gentle,5,0,142,19
damn,10,0,65,2
voices,5,0,112,23
command,10,0,103,20
luck,10,10,31,13
burning,0,0,98,30
truly,5,0,71,7
happiness,15,0,172,25
original,10,0,145,39
grow,0,0,54,16
approached,15,0,179,34
loss,15,0,73,11
fifteen,10,0,158,17
wooden,5,0,123,18
according,10,0,142,30
stuck,10,10,65,18
yesterday,15,0,189,22
faced,15,0,90,7
entrance,5,0,195,16
Queen,0,0,105,14
property,0,0,141,22
stupid,10,0,94,17
dreams,15,0,120,7
curious,5,0,105,23
decision,10,0,163,36
intended,10,0,190,22
cat,5,0,60,5
slept,10,0,102,22
brief,5,0,88,15
stick,10,10,78,20
mirror,0,0,105,22
post,5,0,74,13
double,10,0,98,27
bird,5,0,56,14
t,0,0,27,0
broad,10,0,82,20
crying,0,0,79,16
type,0,0,77,12
forever,5,0,144,19
Dad,10,0,37,2
chin,0,0,68,16
Arthur,0,0,90,20
accepted,10,0,163,18
physical,15,0,115,42
heaven,5,0,142,12
crime,0,0,93,19
recognized,5,0,185,42
dying,5,0,66,14
Colonel,10,0,128,32
female,15,0,127,16
bodies,10,0,118,29
calls,20,0,76,11
military,10,0,137,26
fully,15,20,45,7
unable,10,0,108,18
square,10,0,108,20
stretched,10,0,207,17
comfort,5,0,112,33
list,10,0,79,13
Anne,0,0,79,3
missed,15,0,117,18
reality,10,0,147,16
climbed,10,0,104,20
golden,10,0,112,20
bread,10,0,98,10
problems,10,0,127,35
ourselves,15,0,178,26
mere,0,0,101,5
animals,20,0,128,27
plans,15,0,82,11
Martin,5,0,111,16
yard,10,0,61,12
distant,15,0,152,27
obvious,5,0,101,26
brothers,5,0,165,25
guys,5,0,39,13
vision,5,0,107,32
modern,5,0,119,22
mistake,15,0,139,33
spite,5,0,111,16
realize,10,0,152,23
machine,5,0,138,19
ideas,15,0,115,11
fat,10,0,58,8
reminded,10,0,168,24
handle,15,0,126,11
Prince,0,0,106,19
firm,5,0,53,13
murmured,5,0,118,26
priest,5,0,129,21
driving,5,0,102,30
process,10,0,131,25
Hey,0,0,44,6
latter,10,0,147,14
frightened,10,0,206,27
higher,0,0,120,20
bridge,5,0,100,19
storm,5,0,94,17
woods,10,0,84,15
I.,0,0,0,0
prove,0,0,87,23
truck,5,10,64,16
enjoy,5,0,87,15
odd,10,0,48,7
continue,0,0,166,45
II,0,0,0,0
existence,5,0,210,30
comfortable,15,0,192,49
thrown,0,0,113,23
male,10,0,82,11
wrapped,10,0,112,24
Madame,15,0,107,7
obviously,10,0,119,33
otherwise,5,0,209,30
slid,15,0,65,13
pictures,5,0,146,23
influence,10,0,173,25
taught,5,0,111,24
notes,5,0,127,17
hurried,5,0,134,20
flight,10,0,91,18
circle,5,0,106,27
stars,15,0,108,16
mountains,10,0,170,45
eating,5,0,137,19
buried,5,0,102,20
occurred,5,0,134,21
worst,5,0,94,19
Edward,15,0,75,12
formed,10,0,105,19
excitement,0,0,226,30
health,10,0,138,20
energy,0,0,126,17
understanding,20,0,248,39
passage,20,0,137,15
weak,10,0,72,9
dogs,10,0,60,17
grinned,5,0,136,20
J.,0,0,0,0
leather,10,0,176,22
shock,10,10,70,24
Charlie,10,0,132,15
honest,5,0,145,27
similar,15,0,123,35
speed,10,0,114,17
admitted,15,0,171,18
contact,5,0,138,33
pink,5,0,49,15
faint,10,0,100,24
deck,10,10,62,9
jacket,15,10,101,15
address,25,0,144,7
A.,0,0,0,0
tied,5,0,99,9
Adam,10,0,44,4
famous,15,0,88,20
practice,5,0,151,29
anxious,10,0,116,17
tale,10,0,102,16
fortune,5,0,141,24
Don,0,0,43,18
fly,10,0,25,5
seconds,15,0,140,26
gay,5,0,36,6
pulling,10,0,85,14
draw,10,0,62,8
glasses,25,0,138,17
beer,0,0,99,4
cabin,5,0,78,16
dare,10,0,93,7
team,5,0,97,5
tells,15,0,108,12
welcome,5,0,133,33
rough,0,0,73,14
won,0,0,50,16
cousin,5,0,99,32
enter,0,0,142,11
birds,10,0,75,15
shadows,20,0,123,18
missing,10,0,113,30
hated,10,0,121,8
hoping,0,0,94,20
nervous,5,0,129,25
major,10,0,73,14
gotten,0,0,141,18
Anna,5,0,65,0
farm,10,0,56,11
drinking,10,0,121,30
anywhere,5,0,170,17
insisted,15,0,178,30
response,10,0,181,25
doorway,10,0,113,22
value,10,0,86,11
showing,5,0,114,31
Jake,10,0,65,9
reasons,15,0,161,23
turns,5,0,93,10
features,15,0,180,18
saved,15,0,97,5
muttered,5,0,177,14
naked,15,0,98,10
cases,15,0,109,5
worn,0,0,68,16
breathing,5,0,178,34
fault,15,0,79,14
becoming,0,0,128,40
plenty,5,0,109,18
material,15,0,172,26
described,15,0,172,24
details,20,0,155,23
funny,5,20,61,17
concern,0,0,136,26
bringing,0,0,117,32
studied,15,0,139,23
rang,5,0,69,4
waved,10,0,85,6
shore,5,0,116,16
agree,5,0,125,5
meal,10,0,82,12
beach,5,0,94,6
drunk,10,0,62,17
thanks,15,0,112,14
Press,10,0,94,7
college,10,0,137,23
slight,10,0,104,20
ate,5,0,90,7
interrupted,5,0,234,30
Nick,5,10,32,21
burned,5,0,102,18
sand,15,0,76,3
security,5,0,146,23
series,10,0,153,14
courage,5,0,126,21
lies,10,0,90,9
swung,5,0,61,13
flying,10,0,72,15
confidence,10,0,196,39
avoid,10,0,84,16
price,0,0,91,21
community,0,0,128,44
setting,5,0,159,15
gift,5,0,61,15
fought,5,0,89,20
individual,20,0,156,56
cigarette,5,0,208,25
stream,10,0,134,9
boots,5,0,96,17
ordinary,10,0,143,27
Billy,10,0,51,12
normal,10,0,105,24
metal,10,0,109,16
writer,0,0,129,12
greatest,10,0,198,21
telephone,5,0,220,50
rushed,10,0,114,14
declared,20,0,165,22
magic,5,0,67,16
June,0,0,67,17
Washington,10,0,179,36
servant,10,0,150,12
risk,10,0,60,15
Mike,5,0,61,15
shown,5,0,87,19
absolutely,20,0,174,24
birth,0,0,89,18
member,0,0,113,10
imagined,10,0,151,28
lover,5,0,94,16
cost,5,0,77,21
card,10,0,64,6
poured,5,0,105,8
President,10,0,194,29
Smith,0,0,74,16
soldier,15,0,143,27
snapped,15,0,126,19
advice,10,0,108,23
plate,10,0,108,17
singing,5,0,113,31
wound,5,0,71,18
pure,0,0,70,7
task,15,0,73,10
breast,10,0,131,13
afterwards,25,0,196,19
prison,5,0,106,34
checked,10,10,126,16
e,0,0,38,0
enjoyed,10,0,138,19
lack,15,10,47,11
accident,10,0,160,23
generally,15,0,175,22
pity,0,0,60,6
fate,10,0,96,10
eyed,5,0,95,7
required,5,0,154,16
seated,15,0,160,13
scarcely,15,0,134,19
grey,0,0,68,8
imagination,10,0,215,42
approach,10,0,128,30
persons,10,0,143,29
Alice,5,0,79,19
fields,20,0,110,20
sold,15,0,66,15
freedom,10,0,143,19
rate,5,0,108,11
awful,15,20,59,10
wise,5,0,85,15
points,5,0,116,19
et,0,0,65,2
San,5,0,45,0
hesitated,15,0,226,28
serve,5,0,116,10
provided,10,0,134,36
fashion,15,0,132,23
Lucy,0,0,23,20
clouds,15,0,83,17
honor,0,0,102,32
characters,15,0,204,19
east,10,0,109,8
hills,15,0,82,15
screen,5,0,142,9
sell,15,0,81,7
degree,5,0,151,9
innocent,0,0,178,37
everywhere,0,0,223,20
religious,10,0,166,33
mood,5,0,65,16
announced,10,0,175,22
produced,10,0,127,34
upstairs,15,0,143,36
guests,10,0,118,21
fancy,10,0,66,9
Alex,5,0,51,14
advantage,20,0,181,17
staff,20,0,84,12
Joseph,5,0,104,36
carriage,10,0,158,19
companion,5,0,152,56
wanting,5,0,126,18
anymore,5,0,136,27
hungry,0,0,77,20
despite,10,0,162,19
career,5,0,145,6
Mom,0,0,30,18
affair,20,0,101,18
authority,5,0,173,36
starting,10,0,163,25
sigh,5,0,64,15
flew,10,0,64,9
excited,5,0,146,17
riding,5,0,99,24
cars,10,0,70,7
dirty,5,0,85,12
previous,5,0,136,27
convinced,5,0,154,38
smooth,5,0,117,19
Max,5,0,25,0
Margaret,10,0,156,15
spirits,10,0,131,26
yards,15,0,80,13
crew,0,0,71,6
claim,10,0,73,28
impression,10,0,192,44
travel,10,0,123,13
friendly,15,0,135,21
swept,5,0,97,14
rights,5,0,109,21
finish,10,0,106,29
blind,10,0,70,18
leaning,10,0,142,24
nights,5,0,112,25
nurse,5,0,104,15
amount,5,0,110,23
wave,5,0,73,5
servants,15,0,169,16
letting,5,0,152,18
proved,5,0,100,24
track,10,10,80,10
justice,10,0,122,27
trail,10,0,103,15
satisfied,25,0,189,29
counter,0,0,143,26
count,0,0,87,23
gentlemen,5,0,207,28
patient,5,0,164,31
trade,10,0,121,8
horror,0,0,117,24
upper,0,0,76,11
Europe,0,0,93,23
record,5,0,118,20
moral,10,0,84,24
sought,5,0,101,22
throughout,0,0,177,36
sexual,15,0,102,25
n,0,0,20,0
waist,10,0,99,21
receive,0,0,164,23
devil,10,0,87,14
meat,5,0,97,11
painted,10,0,149,34
engaged,10,0,146,7
happens,10,0,132,21
regard,10,0,117,10
breaking,10,0,135,24
win,0,0,48,14
Helen,5,0,109,16
scared,15,0,121,7
driven,5,0,113,20
appears,15,0,136,27
supper,5,0,95,17
lake,15,0,77,15
protect,0,0,147,25
forgot,5,0,103,28
chosen,5,0,126,22
vast,10,0,74,5
cleared,15,0,152,20
Grace,5,0,89,11
noble,5,0,97,29
bathroom,5,0,145,28
radio,10,0,99,13
pp.,0,0,12,10
pages,10,0,93,15
created,10,0,167,16
dancing,10,0,113,18
cloth,5,0,88,18
lawyer,10,0,106,16
fiction,5,0,127,31
lucky,10,10,37,14
wake,10,0,72,11
assured,20,0,140,12
warning,5,0,117,26
porch,0,0,73,10
grandfather,20,0,214,28
hero,0,0,97,9
quarter,5,0,134,21
Saturday,15,0,121,20
base,10,0,86,3
conscious,10,0,149,37
presented,10,0,217,22
match,5,0,86,10
shame,10,0,107,4
million,10,0,116,22
Bob,0,0,27,18
figures,10,0,117,26
audience,10,0,171,29
market,10,0,117,13
knocked,15,10,107,33
rocks,10,10,70,23
instance,10,0,179,21
hurry,0,0,68,12
band,10,0,62,2
guilty,5,0,80,14
shared,15,0,131,7
remains,10,0,148,21
signs,10,0,85,16
sons,10,0,81,18
marked,15,0,103,12
students,15,0,172,24
event,0,0,127,14
surrounded,15,0,178,27
shake,15,0,102,10
stones,10,0,146,22
blame,10,0,86,15
valley,15,0,96,14
issue,10,0,105,17
milk,10,0,43,11
Simon,0,0,71,34
suffering,15,0,144,25
gonna,5,0,94,18
bet,0,0,70,5
ease,10,0,120,6
April,5,0,57,22
popular,10,0,97,16
pause,10,0,96,25
invited,5,0,143,22
motion,0,0,121,26
rule,5,0,76,9
plane,10,0,101,13
Maria,10,0,88,16
steady,15,0,127,15
terror,0,0,142,13
grand,10,0,82,10
Laura,10,0,75,14
cell,10,0,71,8
bow,0,0,34,16
silk,15,0,54,10
difficulty,20,0,130,36
role,5,0,91,13
newspaper,10,0,177,42
returning,0,0,177,28
lowered,10,0,149,14
larger,10,0,117,18
mass,15,0,70,1
happening,5,0,160,36
fill,15,0,52,7
farther,10,0,151,17
False,15,0,94,13
closely,15,0,118,26
rush,5,0,64,10
decide,10,0,131,19
choose,5,0,129,19
literature,10,0,232,23
rear,5,0,99,8
gesture,5,0,155,15
term,0,0,90,7
awake,15,0,97,13
daily,15,0,76,14
excuse,5,0,112,18
planned,15,0,134,14
bell,10,0,67,8
literary,10,0,165,18
shit,5,0,85,12
foreign,5,0,133,25
club,5,0,33,14
drank,15,0,78,11
oil,5,0,56,3
reader,10,0,149,8
direct,5,0,125,19
attitude,10,0,186,19
gazed,10,0,82,4
arranged,15,0,162,12
dining,5,0,101,30
becomes,5,0,138,29
suffered,20,0,148,15
wheel,5,0,114,10
safety,15,0,121,9
library,10,0,104,24
feels,15,0,114,12
folded,20,0,105,15
dawn,10,0,65,6
delight,10,0,135,21
trial,10,0,103,19
regular,10,0,125,22
satisfaction,25,0,241,39
frowned,10,0,125,19
hang,5,0,69,0
excellent,10,0,195,24
forms,10,0,73,16
firmly,10,0,71,21
add,15,0,50,2
bones,5,0,104,23
grandmother,10,0,213,34
Scott,0,0,85,13
grin,0,0,65,16
arrival,15,0,121,22
Daniel,10,0,116,18
harm,5,0,68,8
unknown,5,0,101,35
Indians,15,0,118,17
mile,5,0,78,15
title,5,0,125,14
waves,10,0,92,7
struggle,10,0,135,26
frame,10,0,94,8
pool,5,0,63,4
bitter,0,0,136,14
sees,10,0,114,4
March,5,0,69,8
trembling,5,0,154,21
Dan,5,0,45,0
per,0,0,62,8
whenever,0,0,181,18
sisters,15,0,161,24
ass,15,0,62,1
Rachel,10,0,101,8
Louis,5,0,71,19
habit,5,0,95,11
upset,5,0,98,16
remarked,15,0,159,16
Lee,0,0,76,3
sooner,5,0,140,21
Duke,5,0,49,13
pounds,10,0,89,13
Russian,15,0,112,28
education,10,0,183,31
bloody,10,0,80,20
families,20,0,149,22
Philip,5,0,78,14
stands,20,0,123,12
heavily,10,0,123,18
treated,10,0,186,13
source,5,0,114,20
shoot,5,0,110,14
religion,5,0,159,34
seriously,15,0,164,23
grief,5,0,90,15
importance,5,0,193,33
lip,5,0,39,4
silently,15,0,156,27
honour,0,0,110,32
altogether,10,0,232,36
cloud,10,0,64,16
wounded,10,0,122,20
chairs,10,0,109,15
badly,15,0,60,8
pack,10,10,41,15
informed,10,0,146,30
July,5,0,26,10
Emily,5,0,46,12
Mama,10,0,56,0
eager,5,0,125,7
statement,10,0,229,30
strike,10,0,125,16
teacher,5,0,172,9
numbers,5,0,115,21
seek,10,0,98,6
row,0,0,48,12
favorite,10,0,161,26
affairs,25,0,120,21
capable,15,0,118,31
pressure,10,0,164,19
Susan,10,0,72,14
lap,10,0,42,16
possibility,15,0,179,40
chamber,5,0,119,4
twisted,10,0,152,23
guns,5,0,54,15
tail,10,0,85,15
clock,10,10,54,23
range,5,0,107,7
park,10,0,51,17
sweat,10,0,116,10
thrust,5,0,118,22
ceiling,5,0,127,20
rage,5,0,87,7
progress,10,0,146,27
rope,0,0,84,13
pointing,0,0,144,26
confused,15,20,136,34
breasts,15,0,150,17
explanation,15,0,217,41
raise,10,0,120,21
forces,10,0,113,20
castle,15,0,129,13
emotion,0,0,159,29
Tony,0,0,49,24
memories,5,0,171,31
Maggie,5,0,96,13
gods,10,0,60,17
quality,10,0,99,25
facts,15,0,86,12
star,10,0,89,13
shows,10,0,86,18
season,15,0,143,23
ships,10,0,83,20
dull,15,0,45,6
instantly,15,0,177,28
connection,0,0,209,42
Spanish,10,0,109,36
build,10,0,58,14
dragged,15,0,118,10
figured,10,0,111,25
steel,10,0,134,11
Chinese,5,0,155,23
cap,5,0,39,10
science,5,0,153,20
fired,10,0,96,11
highly,5,0,82,24
extra,5,0,108,13
eventually,15,0,189,31
mystery,5,0,121,20
Jean,5,0,83,6
content,0,0,164,33
sing,5,0,66,15
available,25,0,164,27
computer,0,0,135,36
knee,5,0,99,8
regarded,15,0,168,12
grateful,15,20,141,22
block,10,10,50,23
easier,10,0,159,17
mostly,10,0,94,26
startled,20,0,179,23
assumed,20,0,129,18
visible,10,0,118,41
estate,10,0,174,18
lamp,10,0,50,16
cook,5,0,56,13
screamed,15,0,166,13
delicate,15,0,182,23
tossed,15,0,139,15
pray,5,0,54,16
warmth,5,0,102,20
witness,10,0,152,19
lonely,10,0,111,22
current,0,0,138,19
occupied,5,0,125,27
theory,0,0,130,21
wings,5,0,73,15
friendship,15,0,181,27
noted,5,0,121,16
whisper,5,0,127,34
bore,0,0,83,15
leader,15,0,144,12
curiosity,5,0,151,34
training,5,0,158,37
palm,10,0,50,22
extremely,5,0,185,23
forgive,5,0,115,34
buildings,15,0,125,29
Stephen,0,0,148,30
bus,5,0,32,13
introduced,10,0,189,42
killing,15,0,95,15
maid,10,0,65,14
equal,10,0,83,21
August,5,0,69,31
possessed,25,0,193,16
prayer,5,0,110,20
ends,10,0,90,6
yelled,15,0,119,14
chose,5,0,106,19
staying,10,0,124,25
absence,10,0,153,9
bowed,5,0,85,18
teach,5,0,116,5
poet,0,0,94,9
solid,15,0,87,19
stare,10,0,127,14
possession,20,0,206,30
Roman,5,0,75,18
Emma,5,0,39,0
silly,15,0,70,11
folks,20,0,63,14
waste,10,0,116,9
hiding,5,0,99,28
brilliant,15,0,160,25
agent,5,0,116,11
faded,20,0,95,7
rapidly,15,0,100,28
recently,5,0,168,20
lift,10,0,67,9
desperate,15,0,221,31
lightly,10,0,103,20
reaching,5,0,154,20
push,5,0,51,10
rested,10,0,153,10
slip,10,0,58,9
engine,0,0,144,22
lock,10,10,45,17
brave,5,0,88,11
joke,10,0,63,13
argument,5,0,150,33
equally,15,0,101,23
loving,5,0,85,28
losing,10,0,101,26
damned,15,0,116,6
medical,15,0,124,24
responded,15,0,187,26
washed,15,0,120,8
shining,5,0,126,33
naturally,20,0,153,22
suspected,15,0,177,39
section,5,0,156,23
mental,10,0,129,22
escaped,15,0,147,21
tender,5,0,154,9
weapon,5,0,118,24
dirt,5,0,79,11
successful,25,20,147,25
intelligence,10,0,262,39
tie,0,0,86,8
mess,10,0,83,5
suspect,10,0,126,36
provide,5,0,121,35
asks,20,0,65,9
restaurant,15,0,225,31
confusion,10,20,149,48
guest,5,0,99,17
Rome,0,0,68,21
poetry,0,0,117,12
sheet,5,0,141,6
blew,5,0,62,12
changes,10,0,135,5
roll,10,0,65,8
enormous,5,0,156,38
wagon,5,0,80,20
rubbed,5,0,86,14
responsible,15,0,218,49
film,10,0,47,13
based,15,0,99,4
collection,10,0,192,38
recent,0,0,150,15
sentence,5,0,209,18
copy,0,0,43,14
palace,15,0,113,25
hearts,10,0,145,15
test,5,0,111,8
text,0,0,93,10
precious,5,0,141,27
recognize,0,0,172,41
Greek,5,0,96,9
consciousness,20,0,245,43
H.,0,0,0,0
fairly,15,0,88,21
Annie,0,0,100,13
stock,10,10,79,22
minds,10,0,80,19
S.,0,0,0,0
seized,10,0,129,19
Irish,5,0,76,16
unusual,15,0,101,39
afford,20,0,91,16
U.S.,0,0,0,0
separate,15,0,195,34
established,25,0,234,31
prevent,0,0,150,21
mistress,15,0,168,23
Italian,15,0,129,26
Luke,5,0,49,13
darling,15,0,115,20
colored,10,0,134,22
totally,15,0,131,21
inner,0,0,117,12
Matt,5,0,79,5
partner,5,0,152,24
laws,15,0,63,9
California,20,0,170,44
feared,15,0,138,11
Dick,5,10,32,21
experienced,5,0,239,37
rare,5,0,99,9
legal,15,0,93,14
Ann,0,0,40,0
belonged,10,0,154,24
affection,15,0,175,26
mighty,0,0,86,22
culture,5,0,120,17
cards,15,0,83,7
couch,0,0,66,18
official,20,0,123,41
mission,10,0,130,32
reported,5,0,180,18
powers,5,0,110,13
permission,10,0,192,44
sank,15,0,66,6
fruit,5,0,81,8
considerable,20,0,239,49
swallowed,25,0,155,21
rules,10,0,95,11
desert,10,0,153,7
proof,5,0,76,17
native,5,0,134,19
television,10,0,222,47
woke,5,0,70,15
giant,5,0,99,21
manage,10,0,121,3
expressed,15,0,189,25
sympathy,10,0,114,47
weapons,10,0,137,25
foolish,15,0,122,19
violence,5,0,163,23
chain,5,0,92,16
warned,10,0,121,14
victim,0,0,88,32
owner,0,0,106,13
nation,5,0,136,18
rolling,10,0,112,18
ugly,5,0,32,15
C.,0,0,0,0
cared,10,0,102,6
belief,10,0,120,17
mysterious,10,0,186,31
tightly,5,0,118,21
student,10,0,153,20
sharply,15,0,104,17
facing,10,0,87,19
en,0,0,58,3
released,20,0,201,18
discussion,20,0,171,44
total,10,0,113,19
novels,10,0,115,31
smaller,20,0,131,13
efforts,15,0,138,18
Johnny,0,0,87,24
Walter,10,0,120,12
relieved,10,0,181,20
sending,10,0,137,21
childhood,15,0,148,32
belt,5,0,82,11
professional,25,0,229,44
searching,10,0,173,29
height,0,0,129,21
bother,0,0,129,22
W.,0,0,0,0
pot,0,0,56,5
sofa,15,0,73,17
deeper,5,0,151,16
intention,0,0,218,36
furniture,5,20,166,28
learning,10,0,160,32
Jimmy,0,0,41,22
touching,0,0,132,29
smart,10,0,96,6
cruel,5,0,85,16
spare,10,0,105,24
hopes,5,0,104,19
flung,10,0,53,11
pushing,5,0,99,26
description,10,0,214,32
mud,5,0,28,12
destroyed,15,0,194,20
detail,15,0,136,18
discover,10,0,143,36
tales,15,0,121,18
extended,10,0,188,17
torn,0,0,88,13
credit,5,0,125,15
shade,15,0,113,4
worthy,0,0,99,24
brow,0,0,52,16
aloud,15,0,80,16
request,5,0,149,19
hunting,0,0,121,30
visited,10,0,142,28
conduct,5,0,108,37
le,5,0,50,5
fence,5,0,111,8
wealth,10,0,127,18
rid,5,0,52,10
despair,15,0,139,34
Andrew,5,0,96,6
pen,0,0,64,10
thousands,20,0,172,26
troops,5,0,115,16
TV,0,0,0,0
Roger,0,0,85,22
breeze,0,0,137,11
lad,15,0,49,8
crowded,10,0,120,20
Boston,5,0,111,34
reaction,5,0,180,22
waters,10,0,134,13
parties,10,0,153,25
suggest,10,0,124,22
reflected,15,0,199,22
artist,10,0,137,19
pile,5,0,77,9
bench,0,0,89,6
grip,0,0,51,10
revealed,15,0,185,22
background,15,10,127,30
traffic,15,0,112,21
vain,5,0,69,16
wiped,5,0,85,16
sink,10,0,62,20
eleven,5,0,150,19
downstairs,20,0,191,41
Professor,15,0,164,32
aid,10,0,58,14
constant,10,0,169,33
bearing,5,0,132,22
E.,0,0,0,0
alarm,15,0,86,20
ocean,5,0,114,15
pace,5,0,77,13
painful,15,20,99,34
ability,10,0,116,16
conditions,10,0,195,43
tables,15,0,125,18
useful,15,20,92,15
midnight,5,0,134,37
fond,10,0,62,17
expecting,0,0,165,39
contained,10,0,195,48
measure,10,0,153,17
belly,10,0,73,10
pipe,0,0,71,11
connected,5,0,196,32
mail,10,0,65,10
branches,10,0,151,13
nearby,5,0,111,20
B.,0,0,0,0
funeral,15,20,128,25
correct,0,0,140,23
groups,5,0,80,23
uniform,5,0,104,35
immediate,10,0,197,33
violent,5,0,144,25
throwing,0,0,140,35
extraordinary,15,0,251,49
non,0,0,63,18
flower,10,0,104,15
pants,10,0,97,19
suffer,15,0,97,13
morrow,0,0,95,26
emotions,5,0,178,30
volume,5,0,91,23
movie,0,0,92,31
Marie,5,0,101,13
abandoned,20,0,180,22
loves,10,0,95,17
ashamed,20,0,144,6
folk,15,0,44,10
heels,10,0,126,13
recall,15,0,113,10
favor,10,0,75,17
Daddy,15,0,56,6
helping,5,0,121,22
Julia,10,0,66,18
creatures,10,0,199,21
actual,15,0,105,20
cattle,10,0,137,13
regret,0,0,145,11
obliged,10,0,117,29
fourth,5,0,101,17
