word,home_row_score,bigram_bonus,frequency_score,movement_cost
stained,25,0,163,19
reckon,15,0,110,14
pounding,20,0,117,24
strain,20,0,130,13
organization,35,16,228,45
lane,15,16,95,10
wounds,20,0,90,24
climbing,5,0,100,24
senior,20,0,139,17
warrior,10,0,129,9
elder,10,0,119,6
impatient,25,0,192,28
leaders,20,0,163,15
production,25,0,167,22
bills,5,0,69,12
stuffed,20,0,119,11
argued,15,0,108,6
acquired,15,0,131,12
qualities,25,0,171,22
underneath,40,10,226,30
alert,15,0,120,8
jobs,10,0,46,9
cigar,5,0,78,0
Ned,5,0,51,4
conflict,15,0,126,16
raced,10,0,102,4
cheese,25,0,160,18
theme,20,10,129,12
freely,10,0,119,14
threatening,40,10,259,38
amazing,15,0,104,42
warriors,15,0,148,16
entry,15,0,109,20
uncertain,30,0,186,27
arrangements,40,16,261,31
tapped,15,0,114,8
photographs,35,0,188,23
Williams,10,0,117,9
ing,5,0,47,12
casual,20,0,97,14
grab,5,0,53,5
writes,15,0,130,18
tin,10,0,68,10
mortal,15,0,112,14
louder,15,0,112,10
determination,40,0,298,46
relatives,25,0,201,31
creation,25,0,180,18
weeping,15,0,136,19
rude,10,0,77,8
function,25,0,134,26
column,15,0,79,10
courtyard,20,0,145,26
unit,15,0,77,13
victims,10,0,106,25
attorney,30,0,184,26
demands,20,16,135,31
lessons,30,0,150,19
steep,20,0,128,7
potential,30,0,199,16
shots,25,0,106,12
goin,10,0,70,8
butter,20,0,123,7
Kevin,10,0,82,22
amazed,15,0,107,30
perform,10,0,116,12
deliver,10,0,143,20
laying,10,0,90,32
supported,25,0,157,17
inevitable,25,0,209,44
disgust,20,0,113,24
suicide,15,0,128,9
Karen,15,0,101,6
Governor,20,0,142,28
ignore,15,0,126,14
analysis,25,16,146,39
scientific,20,0,191,19
eh,10,0,56,3
absurd,15,0,87,16
highway,15,0,101,29
tobacco,20,0,118,13
wretched,20,0,168,25
corpse,15,0,112,14
Clara,10,0,79,0
peaceful,20,0,142,14
located,20,0,146,10
Ross,15,0,61,7
wildly,0,0,71,17
checking,15,0,123,28
fifth,10,10,80,5
construction,40,0,223,34
taxi,10,0,73,12
relative,20,0,182,26
barrel,10,0,115,9
annoyed,25,16,144,30
Pierre,10,0,133,6
tunnel,25,0,126,10
visits,15,0,110,29
Joan,15,16,67,8
washing,20,0,116,33
drugs,10,0,64,13
steam,20,0,116,13
patients,30,0,183,19
code,10,0,82,4
clasped,15,0,121,18
surprising,20,0,156,33
traveling,20,0,170,32
slapped,15,0,118,11
recognition,30,0,225,32
drops,10,0,78,9
toes,20,0,107,9
lest,15,0,96,10
swore,15,0,105,11
data,15,0,89,8
offices,15,0,122,8
purposes,25,0,136,23
Phil,5,0,51,10
campaign,15,0,118,18
degrees,20,0,170,11
solution,30,0,153,21
covers,15,0,109,23
roared,15,0,134,6
Ted,5,0,51,4
minded,10,0,112,22
delightful,20,0,162,20
crushed,20,0,123,14
bitterly,15,0,154,23
disappear,20,0,169,18
miracle,10,0,129,8
profound,20,0,117,14
altar,15,0,106,8
rail,5,0,75,0
liquid,5,0,75,8
communication,35,0,218,32
alongside,25,0,176,28
nephew,20,0,128,19
ignorant,25,16,160,20
vaguely,15,0,98,24
motionless,35,0,209,31
net,15,0,86,6
pound,15,0,70,12
causing,20,0,107,26
rubbing,10,0,82,22
fists,15,0,93,13
capacity,15,0,125,10
adding,10,0,97,12
lace,10,0,83,2
allowing,15,0,126,26
stir,10,0,85,7
ha,10,0,43,5
resistance,35,16,233,42
log,5,0,41,2
distinct,20,0,157,30
lungs,15,0,66,19
buying,10,0,66,31
delicious,20,0,163,11
Sophie,15,0,106,14
charges,20,0,132,17
avoided,15,0,134,20
canvas,20,16,100,23
examine,20,0,150,28
weird,5,0,97,7
Sean,15,16,83,10
amid,5,0,65,12
du,5,0,21,3
passenger,30,0,189,26
passionate,40,0,222,32
studio,20,0,111,8
dramatic,15,0,143,20
Los,10,0,42,7
neatly,20,0,128,24
towns,20,0,96,11
basic,10,0,77,19
gardens,20,0,139,7
sadness,30,0,153,22
uses,20,0,84,14
realised,20,0,183,18
associated,35,0,217,22
airport,15,0,137,6
defeat,20,0,147,12
subtle,20,0,109,13
Harold,10,0,90,2
supplies,20,0,129,14
linen,15,0,112,14
cock,5,0,42,5
Jo,5,0,23,1
winds,10,0,80,26
origin,10,0,109,7
meetings,25,0,177,29
shield,15,0,121,11
complicated,20,0,188,20
innocence,30,0,197,26
Harriet,15,0,147,4
lion,10,0,76,6
feast,20,0,115,14
shops,20,0,85,14
wept,10,0,78,11
crash,15,0,88,9
Ms.,5,0,19,14
ticket,15,0,124,10
Miller,5,0,101,4
dismissed,20,0,170,30
Ian,10,16,45,6
gossip,15,0,93,14
pitch,10,0,80,13
selected,25,0,194,19
presents,30,0,185,21
er,5,0,56,2
traveled,20,0,174,24
growled,10,0,117,18
fatal,15,0,95,8
huh,15,0,45,4
elderly,10,0,137,16
customers,30,0,168,31
collect,15,0,129,10
Doc,5,0,31,2
flowing,10,0,96,26
southern,35,10,172,21
average,20,0,152,18
legend,15,0,127,16
millions,15,0,135,13
grinning,15,0,133,24
exception,25,0,182,24
staircase,30,0,200,19
drama,10,0,87,12
whoever,20,0,145,21
nails,15,0,97,13
egg,5,0,50,2
inspired,15,0,156,18
assigned,25,0,161,26
priests,20,0,148,13
swim,5,0,54,15
Lincoln,15,0,104,20
incredible,15,0,194,28
candles,20,16,135,19
cliff,0,0,55,0
kisses,20,0,118,20
survived,15,0,123,39
score,15,0,106,11
saving,15,0,94,35
rows,10,0,67,9
dragon,15,0,104,6
fireplace,15,0,172,6
plainly,10,0,102,22
habits,20,0,114,22
absorbed,20,0,144,26
sliding,10,0,112,19
racing,10,0,98,12
residence,25,0,214,28
consent,30,0,156,18
complained,20,0,172,24
restless,30,0,190,21
unpleasant,40,16,200,35
prize,5,0,83,16
horn,15,0,79,11
majority,15,0,127,20
blessing,20,0,140,31
containing,30,0,191,36
pursuit,20,0,107,24
inhabitants,40,16,227,41
Congress,25,0,143,19
Linda,10,0,78,12
Katie,15,0,111,10
increasing,25,0,196,42
sore,15,0,98,9
injured,15,0,119,22
leaf,10,0,81,4
awoke,15,0,95,16
northern,30,10,183,22
poverty,15,0,120,26
deer,10,0,107,4
snatched,30,0,168,25
von,10,0,46,12
depth,15,10,102,9
Fanny,15,16,71,10
r,0,0,18,0
lobby,5,0,49,10
El,0,0,12,0
cent,15,0,94,8
nerve,15,0,117,20
witch,10,0,82,20
instrument,35,0,206,30
pouring,15,0,102,18
permit,10,0,117,20
literally,15,0,171,18
faintly,15,0,118,22
tune,20,0,94,8
Holmes,15,0,99,17
identified,20,0,219,16
engagement,35,0,226,26
crawled,10,0,121,18
deserved,20,0,180,30
approval,15,0,116,16
lied,5,0,84,4
cure,10,0,73,8
doubts,20,0,94,9
advised,15,0,131,30
halt,15,0,82,9
previously,20,0,154,40
proceed,15,0,144,6
Leo,10,0,61,3
plunged,15,0,103,16
pursued,20,0,110,20
Nathan,25,26,115,16
cups,10,0,41,13
patch,15,0,84,13
mild,0,0,53,6
Mexican,15,16,113,14
possess,30,0,142,17
Dorothy,20,10,114,12
causes,25,0,117,17
gear,10,0,87,4
necessarily,30,0,224,30
difficulties,20,0,202,21
Dickens,15,0,109,9
sidewalk,15,0,137,24
gallery,10,0,117,14
Isabel,15,0,98,24
hook,15,0,66,6
summoned,25,0,135,23
heap,15,0,87,5
obtain,20,0,120,15
pencil,10,0,105,12
trapped,15,0,132,8
poison,20,0,111,20
lifetime,15,0,171,18
haste,25,0,127,17
hesitation,40,0,239,37
flag,5,0,49,0
motor,15,0,97,12
flood,10,0,77,2
receiving,15,0,174,36
Israel,15,0,112,18
eased,20,0,132,16
favourite,25,0,169,26
embarrassment,40,0,266,30
items,15,0,112,13
verse,15,0,116,20
fantasy,25,16,128,22
th,10,10,45,1
Parker,10,0,101,6
sufficiently,25,0,194,29
mill,0,0,52,6
yer,5,0,62,10
opinions,25,0,152,20
sack,10,0,54,10
individuals,20,0,175,41
crisis,10,0,106,21
narrowed,20,0,161,20
Dr,0,0,18,0
longed,15,0,112,16
division,15,0,140,36
wasted,20,0,129,21
bleeding,15,0,153,21
Aye,5,0,44,18
coloured,20,0,143,12
territory,20,0,196,22
statue,30,0,144,13
Janet,20,16,110,12
chocolate,30,0,182,18
shoe,20,0,98,7
heavens,30,0,161,24
encouraged,30,0,197,20
handful,20,16,103,23
ignorance,25,16,179,26
relax,10,0,93,8
frequent,25,0,157,16
dusty,15,0,73,16
acquainted,30,0,185,20
location,25,0,158,16
Polly,5,0,53,12
goal,10,0,65,2
industry,20,0,132,36
alley,10,0,93,10
income,15,0,117,22
tenderness,40,0,251,31
strip,10,0,91,7
occur,10,0,65,7
tries,15,0,123,11
disaster,25,0,179,28
compelled,15,0,157,20
frown,10,0,75,8
fearful,15,0,114,10
thoughtfully,35,10,173,36
rendered,20,0,196,20
significance,25,16,214,33
edges,15,0,114,9
Roy,5,0,28,10
acknowledged,25,0,205,34
neighbor,20,0,149,18
bend,10,0,76,13
tribe,10,0,109,12
coal,10,0,67,2
tense,25,0,143,12
stepping,20,0,143,19
pour,10,0,55,6
solitary,20,0,150,25
contain,25,0,144,18
maintained,30,0,217,30
greeting,20,0,175,20
criticism,10,0,151,18
combination,30,0,199,38
Journal,20,0,106,18
meantime,25,16,184,28
troubles,25,0,150,21
cleaning,20,16,151,28
Jew,5,0,45,7
recorded,15,0,169,10
nodding,15,0,116,18
awakened,25,0,168,28
dreaming,15,0,148,28
intensity,30,0,200,32
endure,20,0,135,18
chase,20,0,108,22
knocking,15,0,103,29
theatre,30,10,191,16
Unfortunately,40,0,231,46
suits,20,0,94,14
merchant,25,16,162,24
Gabriel,10,0,118,14
issued,20,0,118,14
pig,0,0,33,0
pulse,15,0,83,18
gloom,10,0,70,6
Ford,5,0,53,2
firing,5,0,93,12
respectable,30,0,234,38
w,0,0,7,0
protected,25,0,198,16
expense,25,0,160,18
slide,10,0,103,9
Germans,20,16,127,23
Jennifer,20,0,162,16
permanent,30,16,199,32
Rick,0,0,32,3
suitable,25,0,155,27
photo,20,0,96,15
warn,10,0,70,13
swallow,15,0,104,16
biggest,15,0,122,15
Jordan,15,16,98,8
co,5,0,31,1
Soviet,15,0,112,20
violently,20,0,162,32
darkened,20,0,167,14
dish,10,0,71,9
champagne,25,0,153,32
bells,10,0,86,12
impatiently,25,0,210,42
driveway,10,0,130,36
arrange,20,16,149,14
drowned,15,0,131,14
economic,20,0,148,24
shelf,15,0,94,7
doubted,20,0,126,10
absent,25,0,134,20
strained,25,0,181,19
Jesse,20,0,114,12
grasped,15,0,124,18
entitled,25,0,197,22
Dean,15,16,83,10
additional,25,0,198,20
Thursday,20,0,107,34
Julian,15,16,86,12
amazement,30,0,187,42
earned,20,0,152,14
craft,10,0,85,4
lasted,20,0,134,14
desires,20,0,166,21
controlled,25,0,194,18
madness,25,0,141,21
effective,20,0,187,28
expert,15,0,128,14
fame,10,0,77,10
impact,10,0,94,16
shaken,25,0,122,15
murderer,15,0,158,14
floated,20,0,144,10
glances,20,16,128,19
boot,15,0,77,7
curiously,20,0,123,30
behalf,15,0,104,11
originally,15,0,163,23
Eleanor,20,16,135,16
wealthy,20,10,133,17
venture,25,0,153,18
hug,10,0,33,5
glare,10,0,99,2
modest,20,0,127,16
belongs,20,0,122,24
whip,5,0,52,7
Christopher,30,0,206,34
withdrew,15,10,149,24
confessed,30,0,185,26
player,10,0,104,20
counsel,25,0,129,14
cage,10,0,77,2
sounding,25,0,130,29
debt,10,0,82,6
temporary,20,0,167,24
Dutch,15,0,62,13
Lydia,5,0,64,20
Douglas,20,0,92,13
slipping,10,0,111,19
witnesses,35,0,209,32
displayed,15,0,152,34
voyage,15,0,100,28
pronounced,30,0,177,26
nasty,20,0,97,22
casually,20,0,115,24
Pat,10,0,52,4
passes,25,0,125,17
den,10,0,71,6
basement,30,0,179,31
Florence,20,0,157,16
switched,20,0,152,27
der,5,0,69,4
alien,15,0,116,6
teachers,30,0,191,21
offers,15,0,111,12
finest,20,0,132,18
Jessie,20,0,135,16
typical,10,0,105,16
stroked,20,0,140,13
factory,15,0,113,18
Carter,15,0,126,8
blows,10,0,65,14
parlor,10,0,101,2
fortunate,35,0,193,22
Meg,5,0,44,4
sole,15,0,92,9
Terry,5,0,80,14
questioning,35,0,204,41
anxiously,25,16,134,38
hip,5,0,45,5
types,15,0,96,23
shattered,35,0,223,19
recover,15,0,146,20
mutual,20,0,88,8
Norman,15,16,92,20
merry,5,0,87,16
Angela,15,0,101,16
represent,30,0,222,22
pretending,25,0,207,28
veil,5,0,74,8
slowed,15,0,112,21
adult,15,0,85,10
believing,15,0,164,33
thief,15,10,111,10
fathers,25,10,152,17
daring,10,0,102,12
unique,20,0,96,15
shivered,20,0,168,27
spreading,20,0,165,23
feminine,20,0,172,34
piled,5,0,90,4
confession,35,0,198,32
clutched,20,0,133,18
bomb,5,0,39,10
sticks,15,0,97,16
Baron,15,0,85,6
crystal,15,0,115,20
quarrel,15,0,119,11
humans,25,16,98,18
chapel,15,0,107,14
succeed,20,0,133,11
dragging,10,0,115,12
vivid,0,0,60,24
Willie,5,0,104,2
Tuesday,20,0,109,26
mankind,15,16,108,32
eighty,15,0,116,14
cautiously,30,0,157,32
persuaded,25,0,177,22
readily,10,0,132,14
idle,5,0,84,2
curve,10,0,76,20
dig,0,0,40,0
fitted,15,0,133,8
purchase,25,0,140,28
motive,15,0,119,26
se,10,0,57,5
returns,25,0,149,15
committee,25,0,197,18
wool,10,0,64,7
Clay,5,0,43,10
stripped,15,0,147,11
tremendous,35,0,211,31
thread,20,10,139,10
shuddered,25,0,178,15
opposition,30,0,187,29
admire,10,0,121,14
vote,15,0,91,12
educated,25,0,170,16
Carol,10,0,77,2
veins,15,0,101,15
Owen,10,0,65,16
sailed,15,0,127,11
tempted,20,0,156,20
profit,10,0,101,6
Duncan,20,16,82,18
values,20,0,105,17
introduction,35,0,229,34
nightmare,25,0,180,22
whilst,15,0,105,17
Davis,10,0,67,23
ritual,15,0,111,8
sources,25,0,133,18
Bruce,10,0,73,8
secured,20,0,143,17
flashing,20,0,128,26
placing,10,0,98,12
celebrated,25,0,222,22
maiden,15,0,124,12
tank,15,16,74,15
collapsed,20,0,155,16
bless,15,0,93,12
fan,10,16,51,6
Aaron,15,0,85,6
root,15,0,90,4
bundle,15,0,96,13
borne,15,0,103,15
Mason,20,0,86,18
stool,20,0,103,7
rounded,20,0,133,16
Rob,5,0,27,5
destiny,20,0,144,24
jungle,15,0,85,14
tasted,25,0,149,18
Graham,15,0,92,16
assembled,25,0,175,26
switch,15,0,101,22
sucked,15,0,89,13
stores,25,0,144,14
agreeable,25,0,204,16
messages,30,0,171,23
brows,10,0,71,14
dresses,25,0,164,17
brains,15,0,107,12
dealt,15,0,115,8
error,10,0,115,4
sweep,15,0,108,9
sideways,20,0,147,34
choked,15,0,102,14
conceal,20,0,134,16
shiny,15,0,84,17
Hunter,20,0,112,12
bid,0,0,38,5
seed,15,0,108,7
stops,20,0,93,14
resolution,35,0,209,28
motioned,25,0,171,24
ragged,10,0,105,4
nations,30,0,155,21
Allen,10,0,83,6
suggests,30,0,143,20
Sandy,10,16,63,22
niece,15,0,126,12
distinction,30,0,220,40
rice,5,0,85,2
encountered,40,0,252,26
restored,25,0,194,18
musical,15,0,100,14
blast,15,0,87,15
exit,10,0,87,10
parish,15,0,106,9
brandy,10,16,86,27
manuscript,25,16,159,30
leap,10,0,80,4
comparison,25,0,169,30
thirteen,30,10,208,16
spy,5,0,31,17
combat,15,0,94,16
cats,15,0,79,7
translation,40,16,236,32
spine,15,0,104,17
Blake,10,0,77,4
sunset,30,0,132,15
largely,10,0,117,14
humour,20,0,83,15
movies,15,0,111,27
dashed,20,0,125,14
sport,15,0,92,13
shallow,20,0,116,14
Egypt,5,0,45,24
Angeles,20,0,134,23
bark,5,0,49,8
concerns,25,0,155,23
Review,10,0,107,23
sinking,15,0,110,33
flowed,10,0,99,14
limits,10,0,107,19
blankets,25,16,148,22
devotion,25,0,167,28
methods,25,10,145,19
mixture,15,0,120,18
commented,25,0,182,20
lively,5,0,92,26
furnished,25,0,162,32
sharing,20,0,127,19
receiver,15,0,182,24
introduce,25,0,176,22
nest,20,0,105,12
pavement,25,0,164,28
contemporary,30,0,218,32
organized,20,16,163,31
cleaned,20,16,154,16
muscle,15,0,93,16
feathers,30,10,190,21
swollen,20,0,131,15
haunted,30,0,149,17
assault,30,0,135,24
counting,25,0,134,24
apply,5,0,54,10
seventeen,40,0,242,29
ripped,5,0,101,4
Wednesday,25,0,171,36
rhythm,15,10,95,18
theater,30,10,191,14
grain,10,0,90,6
heir,10,0,95,5
framed,10,0,107,12
Jeremy,10,0,107,14
ashes,25,0,119,17
link,5,0,56,11
ere,10,0,94,4
oldest,20,0,132,11
Fox,5,0,23,4
substance,35,16,169,31
butt,15,0,67,3
whispering,20,0,174,37
flies,10,0,97,7
Alfred,5,0,88,4
generations,40,0,255,27
jealousy,25,0,131,14
persuade,25,0,164,20
ward,5,0,62,7
Moreover,20,0,160,20
rubber,10,0,91,10
identify,15,0,153,22
Walker,10,0,95,6
cabinet,20,0,144,22
ambition,20,0,148,26
publication,25,0,175,24
buttons,30,0,129,12
invite,15,0,130,22
winning,15,0,116,31
vice,5,0,70,10
anguish,25,16,117,27
mumbled,10,0,90,16
toilet,20,0,148,8
deed,10,0,102,4
torture,25,0,159,14
politely,15,0,145,20
foul,10,0,50,6
waking,10,0,81,25
opens,20,0,106,8
instructed,30,0,200,28
fastened,30,0,187,22
whistle,20,0,143,23
gleaming,15,0,135,28
juice,10,0,76,8
continuing,30,0,175,36
lawyers,15,0,125,27
beasts,25,0,132,18
operations,35,0,219,20
lesbian,20,16,139,22
possibilities,30,0,251,39
labour,15,0,90,14
pains,15,0,90,7
idiot,10,0,104,4
gloomy,10,0,76,10
conducted,25,0,159,26
slim,5,0,59,13
peasant,30,16,159,26
obey,10,0,71,15
cigarettes,30,0,227,11
authors,30,10,138,17
risen,15,0,116,16
universal,25,0,164,39
thoughtful,35,10,155,26
speaker,20,0,146,17
Juan,15,16,53,12
pleaded,15,0,144,8
seeming,20,0,150,27
tend,15,0,98,12
package,15,0,110,8
sip,5,0,46,7
continues,35,0,185,27
ribs,5,0,62,9
whiskey,15,0,112,29
explosion,25,0,162,26
secretly,20,0,167,25
reporter,20,0,186,14
combined,15,0,135,24
popped,10,0,91,6
gestured,25,0,167,18
sailor,15,0,117,9
herd,10,0,87,5
prevented,25,0,201,24
Russell,20,0,109,14
tools,20,0,103,11
openly,15,0,105,23
resources,30,0,189,25
graceful,15,0,122,10
revealing,20,0,181,28
Pope,10,0,66,4
thigh,15,10,91,11
concept,20,0,131,20
awe,10,0,70,12
digging,5,0,93,12
exquisite,25,0,173,32
grade,10,0,99,2
dusk,10,0,42,13
feature,25,0,161,14
kings,10,0,69,22
frustration,35,0,212,28
behaviour,25,0,158,33
toast,25,0,120,14
ad,5,0,37,0
largest,20,0,145,10
Nina,10,0,66,12
materials,25,0,191,21
magazines,25,0,161,39
bending,15,0,123,25
talks,15,0,85,13
clue,10,0,67,4
football,20,0,132,10
commercial,15,0,167,12
blonde,15,0,110,19
brightly,10,0,113,25
accompany,20,16,127,22
twins,15,0,94,17
comments,25,0,150,19
suited,20,0,126,15
chap,10,0,57,10
urgent,20,0,118,11
angels,20,16,120,23
burnt,15,0,78,13
mode,10,0,81,8
sweeping,20,0,155,21
whereas,25,0,163,18
respected,25,0,205,26
negative,25,0,178,28
Justin,20,0,96,20
publisher,20,0,145,24
arrow,10,0,90,7
intently,25,0,172,30
systems,25,0,135,18
believes,20,0,174,24
satisfy,20,0,123,39
FBI,0,0,0,0
joint,15,0,91,10
alarmed,15,0,137,12
anti,15,16,93,12
balcony,15,0,98,15
surrender,25,0,190,23
expedition,25,0,207,24
tragic,10,0,105,4
doll,5,0,59,2
youngest,30,0,147,30
differences,25,0,227,23
certainty,25,0,190,26
Inspector,25,0,159,26
spots,20,0,93,14
evenings,25,0,166,41
fitting,15,0,129,20
explaining,20,0,169,30
tilted,15,0,138,12
beam,10,0,74,11
definite,20,0,185,22
documents,30,0,164,21
copies,15,0,115,9
stirring,15,0,150,19
ranks,15,16,84,17
amusing,20,0,106,32
normally,15,0,123,28
vital,10,0,88,16
sober,15,0,102,15
forcing,10,0,103,14
aimed,10,0,104,12
agency,15,0,103,22
Cole,10,0,73,4
symbol,10,0,71,13
pin,5,0,47,6
stretching,30,0,203,37
seemingly,20,0,168,37
icy,0,0,35,10
lid,0,0,46,0
praying,10,0,101,32
international,45,0,297,44
gotta,20,0,107,8
forming,10,0,102,26
elaborate,30,0,209,18
indifference,25,0,249,30
hopeless,30,0,173,16
establishment,45,0,276,42
Judith,15,10,87,11
characteristic,35,0,282,32
headquarters,40,0,247,28
indifferent,25,0,230,24
mansion,25,16,135,26
Moses,20,0,99,17
Kitty,10,0,81,10
islands,20,16,128,33
theirs,20,10,141,13
exploded,15,0,143,12
Adams,10,0,63,9
ventured,25,0,166,20
relationships,40,0,266,33
farewell,15,0,157,14
civilization,20,0,202,48
ridge,5,0,96,2
adventures,35,0,209,31
potatoes,35,0,187,21
Jay,5,0,30,10
translated,35,16,224,26
initial,15,0,147,20
spinning,20,0,133,31
acknowledge,25,0,192,32
oath,20,10,92,6
companies,25,16,167,31
loyalty,15,0,110,30
arguments,30,0,169,19
guided,10,0,99,10
Edith,10,10,79,5
insist,20,0,127,24
discipline,15,0,179,24
crimes,10,0,112,15
belonging,20,0,151,29
positions,30,0,178,29
rigid,0,0,79,0
meals,15,0,101,13
halted,20,0,133,13
witnessed,30,0,202,29
discussing,25,0,154,40
elbows,15,0,103,19
twin,10,0,75,16
charity,15,0,123,20
liquor,10,0,82,8
refuge,15,0,115,12
paintings,25,0,165,31
Cooper,15,0,107,6
jumping,10,0,69,24
preserved,20,0,191,30
Lucas,15,0,60,13
settlement,40,0,254,27
election,25,0,188,20
awhile,15,0,121,16
likewise,15,0,158,28
disposed,20,0,151,28
diamond,15,0,121,22
pole,10,0,79,4
Agnes,15,0,83,15
ghosts,25,0,112,21
utmost,25,0,111,17
Empire,5,0,90,14
emphasis,25,0,153,41
Inc.,5,0,29,12
Reverend,20,0,168,28
decisions,25,0,182,25
management,35,16,213,34
Sylvia,5,0,66,36
knot,15,0,72,13
fabric,5,0,83,10
retorted,25,0,202,16
sunk,15,0,50,12
product,15,0,103,12
gravely,10,0,108,26
curls,10,0,66,13
doubtless,30,0,163,17
messenger,30,0,204,28
establish,30,0,184,31
marrying,10,0,121,38
context,25,0,144,14
media,10,0,104,6
intentions,40,0,237,27
cane,15,16,91,10
procession,30,0,194,22
Katherine,30,10,205,20
whipped,10,0,109,11
creek,10,0,105,3
selfish,20,0,134,16
hay,10,0,49,15
opposed,20,0,126,15
skills,10,0,85,16
insult,20,0,108,18
fiercely,10,0,148,18
Olivia,5,0,81,16
tugged,15,0,98,8
cares,15,0,108,7
sealed,20,0,145,11
testimony,30,0,188,34
cows,10,0,57,9
infinite,20,0,175,30
lantern,25,16,160,18
crouched,20,0,135,16
pie,5,0,65,2
physician,20,16,144,26
promises,20,0,151,29
handled,20,16,139,21
blouse,20,0,104,17
bargain,15,0,119,11
promptly,10,0,104,30
sins,15,0,79,14
environment,35,0,236,32
dock,5,0,46,5
luxury,10,0,53,18
forbidden,15,0,156,18
develop,15,0,132,18
bucket,15,0,89,11
fleet,15,0,122,4
Nay,5,0,30,10
honestly,30,0,163,35
device,10,0,121,18
indicate,20,0,173,18
soap,15,0,72,7
knights,20,0,114,20
precise,15,0,148,16
Tis,5,0,40,7
tax,10,0,52,8
purchased,25,0,153,30
revolution,30,0,193,30
temperature,35,0,250,26
heel,15,0,107,5
Joshua,25,0,93,14
Berlin,10,0,109,10
widened,15,0,150,19
mouths,25,10,102,11
coffin,10,0,85,8
terrace,20,0,172,6
bears,15,0,104,12
flipped,5,0,102,4
machines,25,0,157,31
loyal,10,0,77,20
